,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4652,4653,2011-07-17,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390
4653,4654,2011-07-17,3,0,7,19,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836,145,234,379
4654,4655,2011-07-17,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,85,177,262
4655,4656,2011-07-17,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,59,148,207
4656,4657,2011-07-17,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,65,116,181
4657,4658,2011-07-17,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93
4658,4659,2011-07-18,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51
4659,4660,2011-07-18,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25
4660,4661,2011-07-18,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10
4661,4662,2011-07-18,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.19399999999999998,3,4,7
4662,4663,2011-07-18,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4
4663,4664,2011-07-18,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,2,15,17
4664,4665,2011-07-18,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105
4665,4666,2011-07-18,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255,277
4666,4667,2011-07-18,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.19399999999999998,18,329,347
4667,4668,2011-07-18,3,0,7,9,0,1,1,1,0.74,0.6970000000000001,0.67,0.2239,33,170,203
4668,4669,2011-07-18,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.19399999999999998,52,78,130
4669,4670,2011-07-18,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99,141
4670,4671,2011-07-18,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.19399999999999998,39,126,165
4671,4672,2011-07-18,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152
4672,4673,2011-07-18,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138
4673,4674,2011-07-18,3,0,7,15,0,1,1,1,0.84,0.8029999999999999,0.53,0.3284,53,111,164
4674,4675,2011-07-18,3,0,7,16,0,1,1,1,0.84,0.8029999999999999,0.53,0.2836,45,220,265
4675,4676,2011-07-18,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473,545
4676,4677,2011-07-18,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558
4677,4678,2011-07-18,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335,398
4678,4679,2011-07-18,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323
4679,4680,2011-07-18,3,0,7,21,0,1,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,48,154,202
4680,4681,2011-07-18,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104,140
4681,4682,2011-07-18,3,0,7,23,0,1,1,1,0.74,0.6970000000000001,0.66,0.1642,32,59,91
4682,4683,2011-07-19,3,0,7,0,0,2,1,1,0.74,0.6970000000000001,0.66,0.1045,25,26,51
4683,4684,2011-07-19,3,0,7,1,0,2,1,2,0.74,0.6970000000000001,0.66,0.1343,7,6,13
4684,4685,2011-07-19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
4685,4686,2011-07-19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3
4686,4687,2011-07-19,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4,5
4687,4688,2011-07-19,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19,19
4688,4689,2011-07-19,3,0,7,6,0,2,1,2,0.72,0.6970000000000001,0.74,0.1045,8,126,134
4689,4690,2011-07-19,3,0,7,7,0,2,1,2,0.74,0.6970000000000001,0.7,0.1642,28,287,315
4690,4691,2011-07-19,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412
4691,4692,2011-07-19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199
4692,4693,2011-07-19,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141
4693,4694,2011-07-19,3,0,7,11,0,2,1,1,0.82,0.8029999999999999,0.59,0.0,29,98,127
4694,4695,2011-07-19,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127,153
4695,4696,2011-07-19,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139,172
4696,4697,2011-07-19,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.19399999999999998,41,111,152
4697,4698,2011-07-19,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.19399999999999998,48,110,158
4698,4699,2011-07-19,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277
4699,4700,2011-07-19,3,0,7,17,0,2,1,1,0.8,0.8029999999999999,0.66,0.0,68,445,513
4700,4701,2011-07-19,3,0,7,18,0,2,1,1,0.8,0.8029999999999999,0.66,0.1343,80,450,530
4701,4702,2011-07-19,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.19399999999999998,54,334,388
4702,4703,2011-07-19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277
4703,4704,2011-07-19,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194,241
4704,4705,2011-07-19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,36,120,156
4705,4706,2011-07-19,3,0,7,23,0,2,1,3,0.72,0.6970000000000001,0.79,0.1642,19,73,92
4706,4707,2011-07-20,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29,40
4707,4708,2011-07-20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0.0,4,7,11
4708,4709,2011-07-20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,2,7,9
4709,4710,2011-07-20,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4,6
4710,4711,2011-07-20,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0.0,0,4,4
4711,4712,2011-07-20,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23
4712,4713,2011-07-20,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116
4713,4714,2011-07-20,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276,303
4714,4715,2011-07-20,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,34,404,438
4715,4716,2011-07-20,3,0,7,9,0,3,1,1,0.74,0.6970000000000001,0.7,0.0896,28,181,209
4716,4717,2011-07-20,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0.0,34,76,110
4717,4718,2011-07-20,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116,142
4718,4719,2011-07-20,3,0,7,12,0,3,1,1,0.82,0.8029999999999999,0.59,0.0,28,121,149
4719,4720,2011-07-20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.19399999999999998,23,97,120
4720,4721,2011-07-20,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83,127
4721,4722,2011-07-20,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138
4722,4723,2011-07-20,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,30,204,234
4723,4724,2011-07-20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.19399999999999998,50,405,455
4724,4725,2011-07-20,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429,497
4725,4726,2011-07-20,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323,382
4726,4727,2011-07-20,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,45,264,309
4727,4728,2011-07-20,3,0,7,21,0,3,1,1,0.8,0.8029999999999999,0.66,0.1642,33,209,242
4728,4729,2011-07-20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169
4729,4730,2011-07-20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73,99
4730,4731,2011-07-21,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.19399999999999998,13,29,42
4731,4732,2011-07-21,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21
4732,4733,2011-07-21,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6
4733,4734,2011-07-21,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6
4734,4735,2011-07-21,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4,4
4735,4736,2011-07-21,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16,18
4736,4737,2011-07-21,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111,117
4737,4738,2011-07-21,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251,274
4738,4739,2011-07-21,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381
4739,4740,2011-07-21,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166,200
4740,4741,2011-07-21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47,78
4741,4742,2011-07-21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106
4742,4743,2011-07-21,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106,135
4743,4744,2011-07-21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102
4744,4745,2011-07-21,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97,147
4745,4746,2011-07-21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133
4746,4747,2011-07-21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210
4747,4748,2011-07-21,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414
4748,4749,2011-07-21,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343,382
4749,4750,2011-07-21,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233,284
4750,4751,2011-07-21,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199,237
4751,4752,2011-07-21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187,225
4752,4753,2011-07-21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149
4753,4754,2011-07-21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113
4754,4755,2011-07-22,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60
4755,4756,2011-07-22,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0.0,7,17,24
4756,4757,2011-07-22,3,0,7,2,0,5,1,1,0.78,0.8029999999999999,0.79,0.1343,0,14,14
4757,4758,2011-07-22,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7
4758,4759,2011-07-22,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13
4759,4760,2011-07-22,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17,19
4760,4761,2011-07-22,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83,96
4761,4762,2011-07-22,3,0,7,7,0,5,1,2,0.8,0.8029999999999999,0.66,0.1045,20,232,252
4762,4763,2011-07-22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322
4763,4764,2011-07-22,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177,208
4764,4765,2011-07-22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83,115
4765,4766,2011-07-22,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109
4766,4767,2011-07-22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115
4767,4768,2011-07-22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123
4768,4769,2011-07-22,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985,24,77,101
4769,4770,2011-07-22,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133
4770,4771,2011-07-22,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182
4771,4772,2011-07-22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306
4772,4773,2011-07-22,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284
4773,4774,2011-07-22,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210,250
4774,4775,2011-07-22,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,46,166,212
4775,4776,2011-07-22,3,0,7,21,0,5,1,1,0.82,0.8029999999999999,0.59,0.0896,38,152,190
4776,4777,2011-07-22,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105,149
4777,4778,2011-07-22,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.19399999999999998,19,84,103
4778,4779,2011-07-23,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,16,85,101
4779,4780,2011-07-23,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57,70
4780,4781,2011-07-23,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,13,48,61
4781,4782,2011-07-23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22
4782,4783,2011-07-23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9
4783,4784,2011-07-23,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7
4784,4785,2011-07-23,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25
4785,4786,2011-07-23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45
4786,4787,2011-07-23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109
4787,4788,2011-07-23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132
4788,4789,2011-07-23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198
4789,4790,2011-07-23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.19399999999999998,62,154,216
4790,4791,2011-07-23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235
4791,4792,2011-07-23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245
4792,4793,2011-07-23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236
4793,4794,2011-07-23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,78,137,215
4794,4795,2011-07-23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221
4795,4796,2011-07-23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197
4796,4797,2011-07-23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196
4797,4798,2011-07-23,3,0,7,19,0,6,0,2,0.82,0.8029999999999999,0.59,0.1343,80,137,217
4798,4799,2011-07-23,3,0,7,20,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239,47,98,145
4799,4800,2011-07-23,3,0,7,21,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239,39,115,154
4800,4801,2011-07-23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.19399999999999998,37,88,125
4801,4802,2011-07-23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104
4802,4803,2011-07-24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119
4803,4804,2011-07-24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96
4804,4805,2011-07-24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60
4805,4806,2011-07-24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37
4806,4807,2011-07-24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6
4807,4808,2011-07-24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8
4808,4809,2011-07-24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22
4809,4810,2011-07-24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35
4810,4811,2011-07-24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104
4811,4812,2011-07-24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154
4812,4813,2011-07-24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226
4813,4814,2011-07-24,3,0,7,11,0,0,0,1,0.84,0.8029999999999999,0.53,0.2537,74,169,243
4814,4815,2011-07-24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246
4815,4816,2011-07-24,3,0,7,13,0,0,0,1,0.86,0.8029999999999999,0.47,0.2239,90,162,252
4816,4817,2011-07-24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283
4817,4818,2011-07-24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238
4818,4819,2011-07-24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249
4819,4820,2011-07-24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249
4820,4821,2011-07-24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243
4821,4822,2011-07-24,3,0,7,19,0,0,0,1,0.86,0.8029999999999999,0.47,0.1642,70,170,240
4822,4823,2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195
4823,4824,2011-07-24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153
4824,4825,2011-07-24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98
4825,4826,2011-07-24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50
4826,4827,2011-07-25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,34
4827,4828,2011-07-25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12
4828,4829,2011-07-25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6
4829,4830,2011-07-25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,4
4830,4831,2011-07-25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6
4831,4832,2011-07-25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24
4832,4833,2011-07-25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107
4833,4834,2011-07-25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277
4834,4835,2011-07-25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,387
4835,4836,2011-07-25,3,0,7,9,0,1,1,1,0.8,0.8029999999999999,0.66,0.0,11,124,135
4836,4837,2011-07-25,3,0,7,10,0,1,1,1,0.82,0.8029999999999999,0.59,0.0,30,54,84
4837,4838,2011-07-25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.19399999999999998,24,83,107
4838,4839,2011-07-25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.19399999999999998,17,50,67
4839,4840,2011-07-25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78
4840,4841,2011-07-25,3,0,7,14,0,1,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,28,62,90
4841,4842,2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112
4842,4843,2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198
4843,4844,2011-07-25,3,0,7,17,0,1,1,1,0.72,0.6970000000000001,0.74,0.0,48,437,485
4844,4845,2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533
4845,4846,2011-07-25,3,0,7,19,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896,62,324,386
4846,4847,2011-07-25,3,0,7,20,0,1,1,1,0.72,0.6970000000000001,0.74,0.1343,55,247,302
4847,4848,2011-07-25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194
4848,4849,2011-07-25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125
4849,4850,2011-07-25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87
4850,4851,2011-07-26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28
4851,4852,2011-07-26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12
4852,4853,2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7
4853,4854,2011-07-26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4
4854,4855,2011-07-26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6
4855,4856,2011-07-26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27
4856,4857,2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110
4857,4858,2011-07-26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318
4858,4859,2011-07-26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.19399999999999998,32,392,424
4859,4860,2011-07-26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187
4860,4861,2011-07-26,3,0,7,10,0,2,1,1,0.8,0.6970000000000001,0.31,0.2239,42,96,138
4861,4862,2011-07-26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151
4862,4863,2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147
4863,4864,2011-07-26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182
4864,4865,2011-07-26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147
4865,4866,2011-07-26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163
4866,4867,2011-07-26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254
4867,4868,2011-07-26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537
4868,4869,2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546
4869,4870,2011-07-26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398
4870,4871,2011-07-26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290
4871,4872,2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267
4872,4873,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.6970000000000001,0.55,0.1343,27,131,158
4873,4874,2011-07-26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89
4874,4875,2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45
4875,4876,2011-07-27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.19399999999999998,1,9,10
4876,4877,2011-07-27,3,0,7,2,0,3,1,1,0.76,0.6970000000000001,0.52,0.2985,1,5,6
4877,4878,2011-07-27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4
4878,4879,2011-07-27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.19399999999999998,1,3,4
4879,4880,2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18
4880,4881,2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123
4881,4882,2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347
4882,4883,2011-07-27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433
4883,4884,2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216
4884,4885,2011-07-27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114
4885,4886,2011-07-27,3,0,7,11,0,3,1,1,0.8,0.6970000000000001,0.31,0.0,42,94,136
4886,4887,2011-07-27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169
4887,4888,2011-07-27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180
4888,4889,2011-07-27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127
4889,4890,2011-07-27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140
4890,4891,2011-07-27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,268
4891,4892,2011-07-27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491,572
4892,4893,2011-07-27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463,541
4893,4894,2011-07-27,3,0,7,19,0,3,1,1,0.8,0.6970000000000001,0.29,0.0896,87,288,375
4894,4895,2011-07-27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294
4895,4896,2011-07-27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196,245
4896,4897,2011-07-27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,180
4897,4898,2011-07-27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,109
4898,4899,2011-07-28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,45
4899,4900,2011-07-28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,29
4900,4901,2011-07-28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7
4901,4902,2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5
4902,4903,2011-07-28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6
4903,4904,2011-07-28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26,27
4904,4905,2011-07-28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110,116
4905,4906,2011-07-28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305
4906,4907,2011-07-28,3,0,7,8,0,4,1,1,0.74,0.6970000000000001,0.66,0.1642,47,409,456
4907,4908,2011-07-28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.19399999999999998,21,189,210
4908,4909,2011-07-28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86,116
4909,4910,2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154
4910,4911,2011-07-28,3,0,7,12,0,4,1,1,0.84,0.8029999999999999,0.53,0.2537,35,151,186
